tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan ,kewarganegaraan,jenis_kelamin,jumlah
2020,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,WNA,Perempuan,8
2020,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PULO GEBANG,WNA,Perempuan,2
2020,DKI Jakarta,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,WNA,Perempuan,3
2020,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,WNA,Perempuan,6
2020,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,WNA,Perempuan,8
2020,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,KLENDER,WNA,Perempuan,2
2020,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,WNA,Perempuan,4
2020,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,WNA,Perempuan,1
2020,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,WNA,Perempuan,1
2020,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANG RANTI,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,WNA,Perempuan,2
2020,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,MUNJUL,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,SETU,WNA,Perempuan,2
2020,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,WNA,Perempuan,0
2020,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CEGER,WNA,Perempuan,0
